date,regime,sku,canonical_sku,platform,listing_id,ref_price,live_modal,live_min,live_max,in_stock,status,diff,diff_pct,stores_below_count,mrp_official,mrp_live
2026-07-12,SVD,JIVO PUNJABI SHIKANJI 160 MLS,,zepto,,219,,,,false,NOT_LISTED,,,0,480,
2026-07-12,SVD,JIVO WATER 1L,,zepto,,18,,,,false,NOT_LISTED,,,0,30,
2026-07-12,SVD,JIVO WATER 250ML,,zepto,,109,,,,false,NOT_LISTED,,,0,360,
2026-07-12,SVD,JIVO WATER 500 MLS,,zepto,,10,,,,false,NOT_LISTED,,,0,15,
2026-07-12,SVD,MUSTARD 1L,jivo-kachi-ghani-mustard-cold-pressed-oil-healthy-cooking-oil-1l,zepto,89804a83-79f3-45c6-b940-9c395451dffa,199,184,175,218,true,BELOW,-15,-7.54,403,255,255
2026-07-12,SVD,MUSTARD 1L + 1L,,zepto,,409,,,,false,NOT_LISTED,,,0,500,
2026-07-12,SVD,MUSTARD 1L POUCH,,zepto,,209,,,,false,NOT_LISTED,,,0,250,
2026-07-12,SVD,MUSTARD 3L,,zepto,,599,,,,false,NOT_LISTED,,,0,765,
2026-07-12,SVD,MUSTARD 4L,,zepto,,799,,,,false,NOT_LISTED,,,0,1000,
2026-07-12,SVD,MUSTARD 5L,jivo-kachi-ghani-mustard-cold-pressed-oil-healthy-cooking-oil-5l,zepto,275d43f8-2da4-4d9e-8873-e04fcaf5c073,949,916,888,919,true,BELOW,-33,-3.48,94,1250,1250
2026-07-12,SVD,POMACE 3L,,zepto,,1279,,,,false,NOT_LISTED,,,0,3050,
2026-07-12,SVD,PUMPKIN SEEDS 200G,,zepto,,199,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,PUMPKIN SEEDS 400G,,zepto,,389,,,,false,NOT_LISTED,,,0,699,
2026-07-12,SVD,PUMPKIN SEEDS 800G,,zepto,,769,,,,false,NOT_LISTED,,,0,1299,
2026-07-12,SVD,PUNJABI JEERA 160ML,,zepto,,219,,,,false,NOT_LISTED,,,0,360,
2026-07-12,SVD,QUINOA SEEDS 200G,,zepto,,109,,,,false,NOT_LISTED,,,0,199,
2026-07-12,SVD,QUINOA SEEDS 400G,,zepto,,169,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,QUINOA SEEDS 800G,,zepto,,249,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,RICE BRAN 1L,jivo-rice-bran-daily-cooking-oil-1l,zepto,4acb73bc-1e89-47d8-8625-05e6a34b698b,189,173,173,173,true,BELOW,-16,-8.47,37,285,285
2026-07-12,SVD,RICE BRAN 1L + 1L,,zepto,,369,,,,false,NOT_LISTED,,,0,570,
2026-07-12,SVD,RICE BRAN 4L,,zepto,,719,,,,false,NOT_LISTED,,,0,1140,
2026-07-12,SVD,RICE BRAN 5L,,zepto,,909,,,,false,NOT_LISTED,,,0,1425,
2026-07-12,SVD,ROSEMARY LEAVES 150 GMS,,zepto,,169,,,,false,NOT_LISTED,,,0,499,
2026-07-12,SVD,SAFFRON 1GMS,,zepto,,499,,,,false,NOT_LISTED,,,0,899,
2026-07-12,SVD,SANO CANOLA 1L,,zepto,,249,,,,false,NOT_LISTED,,,0,475,
2026-07-12,SVD,SANO CANOLA 5L,,zepto,,1199,,,,false,NOT_LISTED,,,0,1950,
2026-07-12,SVD,SANO CLASSIC 1L,,zepto,,559,,,,false,NOT_LISTED,,,0,1399,
2026-07-12,SVD,SANO CLASSIC 5L,,zepto,,2609,,,,false,NOT_LISTED,,,0,6499,
2026-07-12,SVD,SANO MUSTARD 1L,,zepto,,199,,,,false,NOT_LISTED,,,0,235,
2026-07-12,SVD,SANO MUSTARD 5L,,zepto,,949,,,,false,NOT_LISTED,,,0,1200,
2026-07-12,SVD,SANO POMACE 1L,,zepto,,399,,,,false,NOT_LISTED,,,0,999,
2026-07-12,SVD,SANO POMACE 5L,,zepto,,1969,,,,false,NOT_LISTED,,,0,4499,
2026-07-12,SVD,SANO SOYABEAN 1L,,zepto,,189,,,,false,NOT_LISTED,,,0,225,
2026-07-12,SVD,SANO SOYABEAN 5L,,zepto,,899,,,,false,NOT_LISTED,,,0,1450,
2026-07-12,SVD,SANO SUNFLOWER 1L,,zepto,,209,,,,false,NOT_LISTED,,,0,280,
2026-07-12,SVD,SANO SUNFLOWER 5L,,zepto,,1029,,,,false,NOT_LISTED,,,0,1475,
2026-07-12,SVD,SESAME 1L + 1L,,zepto,,649,,,,false,NOT_LISTED,,,0,1200,
2026-07-12,SVD,SESAME OIL 1L,,zepto,,329,,,,false,NOT_LISTED,,,0,600,
2026-07-12,SVD,SO OLIVE 1L,jivo-soolive-blend-of-rice-bran-and-olive-oil-1l,zepto,dc9c5857-5d89-45c7-895a-373097239ff7,229,273,224,273,true,ABOVE,44,19.21,1,325,325
2026-07-12,SVD,SO OLIVE 1L + 1L,,zepto,,549,,,,false,NOT_LISTED,,,0,650,
2026-07-12,SVD,SO OLIVE 5L,,zepto,,1369,,,,false,NOT_LISTED,,,0,1625,
2026-07-12,SVD,SODA 750ML,,zepto,,15,,,,false,NOT_LISTED,,,0,30,
2026-07-12,SVD,SODA LEMON 750ML,,zepto,,45,,,,false,NOT_LISTED,,,0,55,
2026-07-12,SVD,SOYABEAN 1L,,zepto,,199,,,,false,NOT_LISTED,,,0,225,
2026-07-12,SVD,SOYABEAN 1L + 1L,,zepto,,389,,,,false,NOT_LISTED,,,0,1100,
2026-07-12,SVD,SOYABEAN 1L POUCH,,zepto,,199,,,,false,NOT_LISTED,,,0,199,
2026-07-12,SVD,SOYABEAN 5L,,zepto,,949,,,,false,NOT_LISTED,,,0,1100,
2026-07-12,SVD,SPRING WATER 750ML,,zepto,,50,,,,false,NOT_LISTED,,,0,55,
2026-07-12,SVD,SUNFLOWER 1L,jivo-sunflower-cold-pressed-oil-healthy-cooking-oil-1l,zepto,06c8f55b-13a5-4d9b-8990-a418e63c89ad,199,195,181,197,true,BELOW,-4,-2.01,393,275,275
2026-07-12,SVD,SUNFLOWER 1L + 1L,,zepto,,429,,,,false,NOT_LISTED,,,0,550,
2026-07-12,SVD,SUNFLOWER 3L,,zepto,,649,,,,false,NOT_LISTED,,,0,825,
2026-07-12,SVD,SUNFLOWER 4L,,zepto,,869,,,,false,NOT_LISTED,,,0,1038,
2026-07-12,SVD,SUNFLOWER 5L,jivo-sunflower-cold-pressed-oil-healthy-cooking-oil-5l,zepto,3df8a5f6-fb0a-43d9-92ea-8098fda9253d,949,,,,false,OOS,,,0,1350,1350
2026-07-12,SVD,SUNFLOWER SEEDS 200G,,zepto,,129,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,SUNFLOWER SEEDS 400G,,zepto,,249,,,,false,NOT_LISTED,,,0,499,
2026-07-12,SVD,SUNFLOWER SEEDS 800G,,zepto,,369,,,,false,NOT_LISTED,,,0,899,
2026-07-12,SVD,WG MANGO JUICE 500ML,,zepto,,35,,,,false,NOT_LISTED,,,0,100,
2026-07-12,SVD,YELLOW MUSTARD 1L,,zepto,,259,,,,false,NOT_LISTED,,,0,375,
2026-07-12,SVD,YELLOW MUSTARD 1L + 1L,,zepto,,509,,,,false,NOT_LISTED,,,0,750,
2026-07-12,SVD,YELLOW MUSTARD 5L,,zepto,,1269,,,,false,NOT_LISTED,,,0,2000,
2026-07-12,SVD,A2 GHEE 1L,,blinkit,,1309,,,,false,NOT_LISTED,,,0,4000,
2026-07-12,SVD,A2 GHEE 500ML,,blinkit,,709,,,,false,NOT_LISTED,,,0,2200,
2026-07-12,SVD,BASIL SEEDS 200G,,blinkit,,69,,,,false,NOT_LISTED,,,0,349,
2026-07-12,SVD,BASIL SEEDS 400G,,blinkit,,189,,,,false,NOT_LISTED,,,0,599,
2026-07-12,SVD,BASIL SEEDS 800G,,blinkit,,329,,,,false,NOT_LISTED,,,0,1099,
2026-07-12,SVD,BLACK CARDAMOM 100G,,blinkit,,289,,,,false,NOT_LISTED,,,0,549,
2026-07-12,SVD,BLACK OLIVE 470G,,blinkit,,209,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,BLACK PEPPER 100G,,blinkit,,135,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,CANOLA 1+1L,,blinkit,,509,,,,false,NOT_LISTED,,,0,750,
2026-07-12,SVD,CANOLA 1L,jivo-cold-pressed-canola-oil-1l,blinkit,407851,239,233,228,279,true,BELOW,-6,-2.51,253,375,375
2026-07-12,SVD,CANOLA 1L + 1L,,blinkit,,509,,,,false,NOT_LISTED,,,0,750,
2026-07-12,SVD,CANOLA 1L POUCH,,blinkit,,259,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,CANOLA 3L,,blinkit,,769,,,,false,NOT_LISTED,,,0,690,
2026-07-12,SVD,CANOLA 4L,,blinkit,,1149,,,,false,NOT_LISTED,,,0,1199,
2026-07-12,SVD,CANOLA 5L,jivo-cold-pressed-canola-oil-5l,blinkit,406593,1099,1193,1193,1482,true,ABOVE,94,8.55,0,1650,1650
2026-07-12,SVD,CHIA SEEDS 200G,,blinkit,,99,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,CHIA SEEDS 400G,,blinkit,,199,,,,false,NOT_LISTED,,,0,599,
2026-07-12,SVD,CHIA SEEDS 800G,,blinkit,,339,,,,false,NOT_LISTED,,,0,899,
2026-07-12,SVD,CINNAMON BARK 100G,,blinkit,,89,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,CLOVE 100G,,blinkit,,209,,,,false,NOT_LISTED,,,0,280,
2026-07-12,SVD,COCONUT 1L,,blinkit,,539,,,,false,NOT_LISTED,,,0,700,
2026-07-12,SVD,COCONUT 200ML,,blinkit,,129,,,,false,NOT_LISTED,,,0,285,
2026-07-12,SVD,COCONUT 500ML,,blinkit,,229,,,,false,NOT_LISTED,,,0,695,
2026-07-12,SVD,COFFEE,,blinkit,,239,,,,false,NOT_LISTED,,,0,350,
2026-07-12,SVD,CUMIN SEEDS 100G,,blinkit,,75,,,,false,NOT_LISTED,,,0,249,
2026-07-12,SVD,EXTRA LIGHT 1+1L,,blinkit,,1189,,,,false,NOT_LISTED,,,0,2798,
2026-07-12,SVD,EXTRA LIGHT 1L,jivo-extra-light-olive-oil-1l,blinkit,406592,579,499,499,648,true,BELOW,-80,-13.82,199,1499,1499
2026-07-12,SVD,EXTRA LIGHT 2L,jivo-extra-light-olive-oil-2l,blinkit,545244,1129,1139,1090,1406,true,ABOVE,10,0.89,54,2799,2799
2026-07-12,SVD,EXTRA LIGHT 3L,,blinkit,,1789,,,,false,NOT_LISTED,,,0,2200,
2026-07-12,SVD,EXTRA LIGHT 500ML,,blinkit,,339,,,,false,NOT_LISTED,,,0,499,
2026-07-12,SVD,EXTRA LIGHT 5L,,blinkit,,2599,,,,false,NOT_LISTED,,,0,6499,
2026-07-12,SVD,EXTRA VIRGIN 1L,,blinkit,,779,,,,false,NOT_LISTED,,,0,1499,
2026-07-12,SVD,EXTRA VIRGIN 1L + 1L,,blinkit,,1589,,,,false,NOT_LISTED,,,0,2998,
2026-07-12,SVD,EXTRA VIRGIN 200ML,,blinkit,,189,,,,false,NOT_LISTED,,,0,350,
2026-07-12,SVD,EXTRA VIRGIN 250ML,,blinkit,,209,,,,false,NOT_LISTED,,,0,450,
2026-07-12,SVD,EXTRA VIRGIN 2L,,blinkit,,1589,,,,false,NOT_LISTED,,,0,2700,
2026-07-12,SVD,EXTRA VIRGIN 3L,,blinkit,,2369,,,,false,NOT_LISTED,,,0,4000,
2026-07-12,SVD,EXTRA VIRGIN 500ML,,blinkit,,409,,,,false,NOT_LISTED,,,0,675,
2026-07-12,SVD,EXTRA VIRGIN 5L,,blinkit,,3599,,,,false,NOT_LISTED,,,0,7999,
2026-07-12,SVD,FLAX SEEDS 200G,,blinkit,,89,,,,false,NOT_LISTED,,,0,249,
2026-07-12,SVD,FLAX SEEDS 400G,,blinkit,,179,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,FLAX SEEDS 800G,,blinkit,,349,,,,false,NOT_LISTED,,,0,750,
2026-07-12,SVD,GINGER ALE 200ML,,blinkit,,39,,,,false,NOT_LISTED,,,0,100,
2026-07-12,SVD,GOLD 1+1,,blinkit,,369,,,,false,NOT_LISTED,,,0,450,
2026-07-12,SVD,GOLD 1L,,blinkit,,189,,,,false,NOT_LISTED,,,0,225,
2026-07-12,SVD,GOLD 5L,,blinkit,,939,,,,false,NOT_LISTED,,,0,1049,
2026-07-12,SVD,GREEN CARDAMOM 100G,,blinkit,,479,,,,false,NOT_LISTED,,,0,799,
2026-07-12,SVD,GROUNDNUT 1L,,blinkit,,219,,,,false,NOT_LISTED,,,0,400,
2026-07-12,SVD,GROUNDNUT 5L,,blinkit,,1139,,,,false,NOT_LISTED,,,0,2800,
2026-07-12,SVD,JIVO POMACE 1L,jivo-pomace-olive-oil-1l,blinkit,528706,419,379,379,440,true,BELOW,-40,-9.55,370,1049,1049
2026-07-12,SVD,JIVO POMACE 1L + 1L,,blinkit,,849,,,,false,NOT_LISTED,,,0,2098,
2026-07-12,SVD,JIVO POMACE 2L,,blinkit,,849,,,,false,NOT_LISTED,,,0,1600,
2026-07-12,SVD,JIVO POMACE 5L,jivo-pomace-olive-oil-5l,blinkit,407561,1899,1899,1899,2290,true,MATCH,0,0,0,4999,4999
2026-07-12,SVD,JIVO PUNJABI SHIKANJI 160 MLS,,blinkit,,219,,,,false,NOT_LISTED,,,0,480,
2026-07-12,SVD,JIVO WATER 1L,,blinkit,,18,,,,false,NOT_LISTED,,,0,30,
2026-07-12,SVD,JIVO WATER 250ML,,blinkit,,109,,,,false,NOT_LISTED,,,0,360,
2026-07-12,SVD,JIVO WATER 500 MLS,,blinkit,,10,,,,false,NOT_LISTED,,,0,15,
2026-07-12,SVD,MUSTARD 1L,jivo-kachi-ghani-cold-pressed-mustard-oil-1l,blinkit,540835,199,158,158,171,true,BELOW,-41,-20.6,21,255,255
2026-07-12,SVD,MUSTARD 1L + 1L,,blinkit,,409,,,,false,NOT_LISTED,,,0,500,
2026-07-12,SVD,MUSTARD 1L POUCH,,blinkit,,209,,,,false,NOT_LISTED,,,0,250,
2026-07-12,SVD,MUSTARD 3L,,blinkit,,599,,,,false,NOT_LISTED,,,0,765,
2026-07-12,SVD,MUSTARD 4L,,blinkit,,799,,,,false,NOT_LISTED,,,0,1000,
2026-07-12,SVD,MUSTARD 5L,jivo-kachi-ghani-cold-pressed-mustard-oil-5l,blinkit,540970,949,868,868,868,true,BELOW,-81,-8.54,18,1250,1250
2026-07-12,SVD,POMACE 3L,,blinkit,,1279,,,,false,NOT_LISTED,,,0,3050,
2026-07-12,SVD,PUMPKIN SEEDS 200G,,blinkit,,199,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,PUMPKIN SEEDS 400G,,blinkit,,389,,,,false,NOT_LISTED,,,0,699,
2026-07-12,SVD,PUMPKIN SEEDS 800G,,blinkit,,769,,,,false,NOT_LISTED,,,0,1299,
2026-07-12,SVD,PUNJABI JEERA 160ML,,blinkit,,219,,,,false,NOT_LISTED,,,0,360,
2026-07-12,SVD,QUINOA SEEDS 200G,,blinkit,,109,,,,false,NOT_LISTED,,,0,199,
2026-07-12,SVD,QUINOA SEEDS 400G,,blinkit,,169,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,QUINOA SEEDS 800G,,blinkit,,249,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,RICE BRAN 1L,,blinkit,,189,,,,false,NOT_LISTED,,,0,285,
2026-07-12,SVD,RICE BRAN 1L + 1L,,blinkit,,369,,,,false,NOT_LISTED,,,0,570,
2026-07-12,SVD,RICE BRAN 4L,,blinkit,,719,,,,false,NOT_LISTED,,,0,1140,
2026-07-12,SVD,RICE BRAN 5L,,blinkit,,909,,,,false,NOT_LISTED,,,0,1425,
2026-07-12,SVD,ROSEMARY LEAVES 150 GMS,,blinkit,,169,,,,false,NOT_LISTED,,,0,499,
2026-07-12,SVD,SAFFRON 1GMS,,blinkit,,499,,,,false,NOT_LISTED,,,0,899,
2026-07-12,SVD,SANO CANOLA 1L,,blinkit,,249,,,,false,NOT_LISTED,,,0,475,
2026-07-12,SVD,SANO CANOLA 5L,,blinkit,,1199,,,,false,NOT_LISTED,,,0,1950,
2026-07-12,SVD,SANO CLASSIC 1L,,blinkit,,559,,,,false,NOT_LISTED,,,0,1399,
2026-07-12,SVD,SANO CLASSIC 5L,,blinkit,,2609,,,,false,NOT_LISTED,,,0,6499,
2026-07-12,SVD,SANO MUSTARD 1L,,blinkit,,199,,,,false,NOT_LISTED,,,0,235,
2026-07-12,SVD,SANO MUSTARD 5L,,blinkit,,949,,,,false,NOT_LISTED,,,0,1200,
2026-07-12,SVD,SANO POMACE 1L,,blinkit,,399,,,,false,NOT_LISTED,,,0,999,
2026-07-12,SVD,SANO POMACE 5L,,blinkit,,1969,,,,false,NOT_LISTED,,,0,4499,
2026-07-12,SVD,SANO SOYABEAN 1L,,blinkit,,189,,,,false,NOT_LISTED,,,0,225,
2026-07-12,SVD,SANO SOYABEAN 5L,,blinkit,,899,,,,false,NOT_LISTED,,,0,1450,
2026-07-12,SVD,SANO SUNFLOWER 1L,,blinkit,,209,,,,false,NOT_LISTED,,,0,280,
2026-07-12,SVD,SANO SUNFLOWER 5L,,blinkit,,1029,,,,false,NOT_LISTED,,,0,1475,
2026-07-12,SVD,SESAME 1L + 1L,,blinkit,,649,,,,false,NOT_LISTED,,,0,1200,
2026-07-12,SVD,SESAME OIL 1L,,blinkit,,329,,,,false,NOT_LISTED,,,0,600,
2026-07-12,SVD,SO OLIVE 1L,,blinkit,,229,,,,false,NOT_LISTED,,,0,325,
2026-07-12,SVD,SO OLIVE 1L + 1L,,blinkit,,549,,,,false,NOT_LISTED,,,0,650,
2026-07-12,SVD,SO OLIVE 5L,,blinkit,,1369,,,,false,NOT_LISTED,,,0,1625,
2026-07-12,SVD,SODA 750ML,,blinkit,,15,,,,false,NOT_LISTED,,,0,30,
2026-07-12,SVD,SODA LEMON 750ML,,blinkit,,45,,,,false,NOT_LISTED,,,0,55,
2026-07-12,SVD,SOYABEAN 1L,,blinkit,,199,,,,false,NOT_LISTED,,,0,225,
2026-07-12,SVD,SOYABEAN 1L + 1L,,blinkit,,389,,,,false,NOT_LISTED,,,0,1100,
2026-07-12,SVD,SOYABEAN 1L POUCH,,blinkit,,199,,,,false,NOT_LISTED,,,0,199,
2026-07-12,SVD,SOYABEAN 5L,,blinkit,,949,,,,false,NOT_LISTED,,,0,1100,
2026-07-12,SVD,SPRING WATER 750ML,,blinkit,,50,,,,false,NOT_LISTED,,,0,55,
2026-07-12,SVD,SUNFLOWER 1L,jivo-cold-pressed-sunflower-oil-1l,blinkit,628632,199,195,184,197,true,BELOW,-4,-2.01,172,275,275
2026-07-12,SVD,SUNFLOWER 1L + 1L,,blinkit,,429,,,,false,NOT_LISTED,,,0,550,
2026-07-12,SVD,SUNFLOWER 3L,,blinkit,,649,,,,false,NOT_LISTED,,,0,825,
2026-07-12,SVD,SUNFLOWER 4L,,blinkit,,869,,,,false,NOT_LISTED,,,0,1038,
2026-07-12,SVD,SUNFLOWER 5L,,blinkit,,949,,,,false,NOT_LISTED,,,0,1350,
2026-07-12,SVD,SUNFLOWER SEEDS 200G,,blinkit,,129,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,SUNFLOWER SEEDS 400G,,blinkit,,249,,,,false,NOT_LISTED,,,0,499,
2026-07-12,SVD,SUNFLOWER SEEDS 800G,,blinkit,,369,,,,false,NOT_LISTED,,,0,899,
2026-07-12,SVD,WG MANGO JUICE 500ML,,blinkit,,35,,,,false,NOT_LISTED,,,0,100,
2026-07-12,SVD,YELLOW MUSTARD 1L,,blinkit,,259,,,,false,NOT_LISTED,,,0,375,
2026-07-12,SVD,YELLOW MUSTARD 1L + 1L,,blinkit,,509,,,,false,NOT_LISTED,,,0,750,
2026-07-12,SVD,YELLOW MUSTARD 5L,,blinkit,,1269,,,,false,NOT_LISTED,,,0,2000,
2026-07-12,SVD,A2 GHEE 1L,,bigbasket,,1309,,,,false,NOT_LISTED,,,0,4000,
2026-07-12,SVD,A2 GHEE 500ML,,bigbasket,,709,,,,false,NOT_LISTED,,,0,2200,
2026-07-12,SVD,BASIL SEEDS 200G,,bigbasket,,69,,,,false,NOT_LISTED,,,0,349,
2026-07-12,SVD,BASIL SEEDS 400G,,bigbasket,,189,,,,false,NOT_LISTED,,,0,599,
2026-07-12,SVD,BASIL SEEDS 800G,,bigbasket,,329,,,,false,NOT_LISTED,,,0,1099,
2026-07-12,SVD,BLACK CARDAMOM 100G,,bigbasket,,289,,,,false,NOT_LISTED,,,0,549,
2026-07-12,SVD,BLACK OLIVE 470G,,bigbasket,,209,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,BLACK PEPPER 100G,,bigbasket,,135,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,CANOLA 1+1L,,bigbasket,,509,,,,false,NOT_LISTED,,,0,750,
2026-07-12,SVD,CANOLA 1L,canola-oil-cold-pressed-1l,bigbasket,282779,239,288.65,283.98,329.44,true,ABOVE,49.65,20.77,0,375,375
2026-07-12,SVD,CANOLA 1L + 1L,,bigbasket,,509,,,,false,NOT_LISTED,,,0,750,
2026-07-12,SVD,CANOLA 1L POUCH,canola-omega3-rich-cooking-oil-1-l-1l,bigbasket,40309979,259,241.47,240.16,249.17,true,BELOW,-17.53,-6.77,6,299,299
2026-07-12,SVD,CANOLA 3L,,bigbasket,,769,,,,false,NOT_LISTED,,,0,690,
2026-07-12,SVD,CANOLA 4L,,bigbasket,,1149,,,,false,NOT_LISTED,,,0,1199,
2026-07-12,SVD,CANOLA 5L,canola-oil-cold-pressed-5l,bigbasket,282780,1099,1366,1366,1597,true,ABOVE,267,24.29,0,1650,1650
2026-07-12,SVD,CHIA SEEDS 200G,,bigbasket,,99,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,CHIA SEEDS 400G,,bigbasket,,199,,,,false,NOT_LISTED,,,0,599,
2026-07-12,SVD,CHIA SEEDS 800G,,bigbasket,,339,,,,false,NOT_LISTED,,,0,899,
2026-07-12,SVD,CINNAMON BARK 100G,,bigbasket,,89,,,,false,NOT_LISTED,,,0,299,
2026-07-12,SVD,CLOVE 100G,,bigbasket,,209,,,,false,NOT_LISTED,,,0,280,
2026-07-12,SVD,COCONUT 1L,,bigbasket,,539,,,,false,NOT_LISTED,,,0,700,
2026-07-12,SVD,COCONUT 200ML,,bigbasket,,129,,,,false,NOT_LISTED,,,0,285,
2026-07-12,SVD,COCONUT 500ML,,bigbasket,,229,,,,false,NOT_LISTED,,,0,695,
2026-07-12,SVD,COFFEE,,bigbasket,,239,,,,false,NOT_LISTED,,,0,350,
2026-07-12,SVD,CUMIN SEEDS 100G,,bigbasket,,75,,,,false,NOT_LISTED,,,0,249,
2026-07-12,SVD,EXTRA LIGHT 1+1L,,bigbasket,,1189,,,,false,NOT_LISTED,,,0,2798,
2026-07-12,SVD,EXTRA LIGHT 1L,extra-light-olive-oil-1l,bigbasket,40166398,579,717.75,639.45,1386,true,ABOVE,138.75,23.96,0,1499,1499
2026-07-12,SVD,EXTRA LIGHT 2L,extra-light-olive-oil-antioxidants-rich-light-cooking-medium-for-frying-grilling-2l,bigbasket,40250809,1129,1343,1343,1409,true,ABOVE,214,18.95,0,2799,2799
2026-07-12,SVD,EXTRA LIGHT 3L,,bigbasket,,1789,,,,false,NOT_LISTED,,,0,2200,
2026-07-12,SVD,EXTRA LIGHT 500ML,,bigbasket,,339,,,,false,NOT_LISTED,,,0,499,
2026-07-12,SVD,EXTRA LIGHT 5L,,bigbasket,,2599,,,,false,NOT_LISTED,,,0,6499,
2026-07-12,SVD,EXTRA VIRGIN 1L,extra-virgin-olive-oil-antioxidants-rich-suitable-for-salads-saute-1l,bigbasket,40250808,779,1012,1012,1060,true,ABOVE,233,29.91,0,1499,1799
2026-07-12,SVD,EXTRA VIRGIN 1L + 1L,,bigbasket,,1589,,,,false,NOT_LISTED,,,0,2998,
2026-07-12,SVD,EXTRA VIRGIN 200ML,,bigbasket,,189,,,,false,NOT_LISTED,,,0,350,
2026-07-12,SVD,EXTRA VIRGIN 250ML,,bigbasket,,209,,,,false,NOT_LISTED,,,0,450,
2026-07-12,SVD,EXTRA VIRGIN 2L,,bigbasket,,1589,,,,false,NOT_LISTED,,,0,2700,
2026-07-12,SVD,EXTRA VIRGIN 3L,,bigbasket,,2369,,,,false,NOT_LISTED,,,0,4000,
2026-07-12,SVD,EXTRA VIRGIN 500ML,,bigbasket,,409,,,,false,NOT_LISTED,,,0,675,
2026-07-12,SVD,EXTRA VIRGIN 5L,,bigbasket,,3599,,,,false,NOT_LISTED,,,0,7999,
2026-07-12,SVD,FLAX SEEDS 200G,,bigbasket,,89,,,,false,NOT_LISTED,,,0,249,
2026-07-12,SVD,FLAX SEEDS 400G,,bigbasket,,179,,,,false,NOT_LISTED,,,0,399,
2026-07-12,SVD,FLAX SEEDS 800G,,bigbasket,,349,,,,false,NOT_LISTED,,,0,750,
2026-07-12,SVD,GINGER ALE 200ML,,bigbasket,,39,,,,false,NOT_LISTED,,,0,100,
2026-07-12,SVD,GOLD 1+1,,bigbasket,,369,,,,false,NOT_LISTED,,,0,450,
2026-07-12,SVD,GOLD 1L,,bigbasket,,189,,,,false,NOT_LISTED,,,0,225,
2026-07-12,SVD,GOLD 5L,,bigbasket,,939,,,,false,NOT_LISTED,,,0,1049,
2026-07-12,SVD,GREEN CARDAMOM 100G,,bigbasket,,479,,,,false,NOT_LISTED,,,0,799,
2026-07-12,SVD,GROUNDNUT 1L,,bigbasket,,219,,,,false,NOT_LISTED,,,0,400,
2026-07-12,SVD,GROUNDNUT 5L,,bigbasket,,1139,,,,false,NOT_LISTED,,,0,2800,
2026-07-12,SVD,JIVO POMACE 1L,pomace-olive-oil-1l,bigbasket,40197820,419,548.25,330.75,577.74,true,ABOVE,129.25,30.85,6,1049,1049
2026-07-12,SVD,JIVO POMACE 1L + 1L,,bigbasket,,849,,,,false,NOT_LISTED,,,0,2098,
2026-07-12,SVD,JIVO POMACE 2L,pomace-olive-oil-2l,bigbasket,40309980,849,1100,983.03,1129,true,ABOVE,251,29.56,0,1600,1449
2026-07-12,SVD,JIVO POMACE 5L,,bigbasket,,1899,,,,false,NOT_LISTED,,,0,4999,
2026-07-12,SVD,JIVO PUNJABI SHIKANJI 160 MLS,,bigbasket,,219,,,,false,NOT_LISTED,,,0,480,
2026-07-12,SVD,JIVO WATER 1L,,bigbasket,,18,,,,false,NOT_LISTED,,,0,30,
2026-07-12,SVD,JIVO WATER 250ML,,bigbasket,,109,,,,false,NOT_LISTED,,,0,360,
2026-07-12,SVD,JIVO WATER 500 MLS,,bigbasket,,10,,,,false,NOT_LISTED,,,0,15,
2026-07-12,SVD,MUSTARD 1L,cold-press-kachi-ghani-mustard-oil-1l,bigbasket,40166395,199,202.1,202.09,215.86,true,ABOVE,3.1,1.56,0,255,255
2026-07-12,SVD,MUSTARD 1L + 1L,,bigbasket,,409,,,,false,NOT_LISTED,,,0,500,
2026-07-12,SVD,MUSTARD 1L POUCH,,bigbasket,,209,,,,false,NOT_LISTED,,,0,250,
2026-07-12,SVD,MUSTARD 3L,,bigbasket,,599,,,,false,NOT_LISTED,,,0,765,
2026-07-12,SVD,MUSTARD 4L,,bigbasket,,799,,,,false,NOT_LISTED,,,0,1000,
2026-07-12,SVD,MUSTARD 5L,cold-press-kachi-ghani-mustard-oil-5l,bigbasket,40166396,949,981.13,981.13,998.75,true,ABOVE,32.13,3.39,0,1250,1250
2026-07-12,SVD,POMACE 3L,,bigbasket,,1279,,,,false,NOT_LISTED,,,0,3050,
